point_id,wet_dw_water,wet_dw_trees,wet_dw_grass,wet_dw_flooded_vegetation,wet_dw_crops,wet_dw_shrub_and_scrub,wet_dw_built,wet_dw_bare,wet_dw_nobs,dry_dw_water,dry_dw_trees,dry_dw_grass,dry_dw_flooded_vegetation,dry_dw_crops,dry_dw_shrub_and_scrub,dry_dw_built,dry_dw_bare,dry_dw_nobs
SEG_c60cbfef2b_376,0.07202334298859708,0.45721020239453086,0.044626732078643566,0.05942265620538726,0.17622123596389805,0.0341264138971336,0.0831418457488792,0.03306370219872452,30,0.07843535518846832,0.3292446742932247,0.040377988174781956,0.07212061605363286,0.19267451459694543,0.08174665616264562,0.10589331409731963,0.045322691225898395,23
SEG_c60cbfef2b_377,0.06314307421398085,0.4027847939236567,0.06418016573581367,0.06370140455472163,0.19915708026741272,0.047597986549282295,0.08342716054967007,0.0366372978189387,30,0.048760534033652735,0.35320706078299885,0.05329711143438232,0.07528099004665148,0.18786996279385276,0.10605110761781152,0.08095660932318474,0.047755445831807256,23
SEG_c60cbfef2b_378,0.0721952412219892,0.33129225586410505,0.06831045083287121,0.06359519959289253,0.26457055801190543,0.05576070341739578,0.06914535610985195,0.03726410325411912,28,0.05966823947239031,0.306541598182371,0.06437408259717817,0.0815814456841706,0.18608686566605143,0.1020976147017937,0.0985220793508504,0.05556441280121813,23
SEG_c60cbfef2b_379,0.07330812624039046,0.38386277797194407,0.06465237712612949,0.061856175263048985,0.2226794794327221,0.046404733199109385,0.06372932352542694,0.03950723808496719,28,0.06959660061211465,0.3747813500819049,0.05147763030186147,0.061984048451586664,0.13463728457617646,0.07752964798949757,0.11920429493010941,0.05918988831618482,23
SEG_c60cbfef2b_380,0.054340039770599154,0.5562875762560598,0.040195099560363476,0.03929029758011344,0.10306503032626016,0.035372532725047603,0.09004298279770355,0.037151914207328454,27,0.05189839367019666,0.5321675156247818,0.034172145182572077,0.049720067484927265,0.07432725707171828,0.05592606768921567,0.09592930375470664,0.051120618697766664,23
SEG_c60cbfef2b_381,0.061422988293642886,0.5328802910196656,0.04816160343322881,0.04304313961245649,0.1253065704368055,0.0437956170183083,0.0628629158348804,0.04011723675183709,26,0.06668371727217076,0.4963979209766801,0.03471012839431741,0.04782114131655771,0.09092237919921695,0.06126557325935243,0.0914976078625522,0.055856455802611955,23
SEG_c60cbfef2b_382,0.06062339770486413,0.23264014401911212,0.08193968440827601,0.05746446806626098,0.21870436652194286,0.09915424163106103,0.14797456681552015,0.04931913695322934,26,0.05969571772089945,0.1607785256255974,0.05210339511007188,0.04884459603638483,0.1839541803137221,0.1488138475386572,0.21471876373640597,0.07610786598175144,21
SEG_c60cbfef2b_383,0.08614460687617466,0.12218484573562775,0.0638679397973017,0.052634378838963033,0.10766616488364712,0.06699275973855717,0.3840794626701208,0.06197730195955608,29,0.05365445464939023,0.058335983954692416,0.04247856533083205,0.034619469298587106,0.08043286041267071,0.07957988464488432,0.526631367362391,0.07820173534385572,20
SEG_c60cbfef2b_384,0.06759217291415393,0.42300505917596093,0.07923709148935114,0.05880152521038346,0.15152555550218325,0.0636267728315523,0.06640242937450799,0.04055691967017253,28,0.07746014056297448,0.32912237479196865,0.05913470133192657,0.07704889003342011,0.1230046354188972,0.07851242418551764,0.13646643511905723,0.057341727063338815,19
SEG_c60cbfef2b_385,0.0816948436242409,0.4625663967224029,0.07481026878902833,0.06261005294568933,0.10439003716605022,0.059638567133329046,0.05852598944046081,0.040225356053083375,30,0.091738234338974,0.31659416429845305,0.04984159356220263,0.07382912304256785,0.12224773989087102,0.08985451400940682,0.11137180747769083,0.07421769423845376,19
SEG_c60cbfef2b_386,0.09730749500420634,0.38091237823957597,0.05806960720888629,0.053940853077262596,0.15856831311598946,0.0591792415371777,0.0889443516651505,0.04567845455929672,28,0.0788949339127551,0.2603463137384444,0.04650553373348102,0.06577516665951198,0.17048198785619972,0.09095336949380649,0.15274007615231563,0.0687532877173067,18
SEG_c60cbfef2b_387,0.05444245205125208,0.40102293036218,0.06971150298748717,0.052354417134275924,0.2170572822534858,0.06183615493125047,0.06480988758426814,0.03694454935740086,28,0.05624063525926238,0.21298341827816858,0.06715958249203152,0.05166380518175055,0.23689356581329019,0.10431199287047518,0.16747715354399814,0.05518367900555254,17
SEG_c60cbfef2b_388,0.07356303950559327,0.4271161978095923,0.0687130525923119,0.05178423095520094,0.19668202415418268,0.0542983978265221,0.04724967457829964,0.03743873773511131,28,0.0759696569019819,0.312648878800493,0.055203412890189846,0.05290462379027748,0.2729456115438186,0.070848330462402,0.06389163449781682,0.049815235970272126,17
SEG_c60cbfef2b_389,0.05316037570502466,0.48398333217994716,0.06274553359125404,0.049400291756783093,0.18021021261465847,0.05498530803846993,0.042476618371438235,0.03676341025601398,28,0.07139837300737822,0.2855829238118309,0.0593376057011779,0.06349896855454268,0.21841190423188536,0.0770184714926567,0.12428815685827875,0.05289161788527242,17
SEG_c60cbfef2b_390,0.06310454161343891,0.3537624098723857,0.09220523785564351,0.041158363562087526,0.25292208894145685,0.06924236672457083,0.04377677596166504,0.03935137698247742,28,0.11080437213418441,0.13677282576824273,0.08910982696786185,0.04428860511550704,0.2433308106151776,0.10193444171823493,0.12523944464689163,0.10009790987421113,17
SEG_c60cbfef2b_391,0.04733840200044521,0.35313925853352174,0.09328170289838135,0.05527067932960383,0.25662981321431366,0.06575832181292904,0.04371373560778532,0.04272923760044459,28,0.06734067736492741,0.20670620318316768,0.07126188892302233,0.042008341162579295,0.35972316576403934,0.07073496631030583,0.056480733538678614,0.07612169596231734,17
SEG_c60cbfef2b_392,0.07320090731513779,0.39475668331794955,0.09348654618696564,0.05480184306257537,0.19135869088887164,0.059171279213022815,0.04851756784885835,0.04444053797895642,28,0.06126602606350614,0.2105609270980017,0.08939611681471514,0.05751164868469792,0.34408806800437736,0.06667786356529465,0.061967692495960056,0.05902814416623593,17
SEG_c60cbfef2b_393,0.04868142092651636,0.40285237530210555,0.10276455180732287,0.07859573571732945,0.17497559798853266,0.06669993684844595,0.05099159313281384,0.03873776653295403,28,0.054637887623641496,0.30771196880841384,0.06449254868526803,0.08634170205163774,0.19338389606282486,0.11930043046253129,0.06295565550839234,0.060742914206790836,17
SEG_c60cbfef2b_394,0.061987455029188974,0.462811513012659,0.06568288436712146,0.0642628401075234,0.1659522229904094,0.04553432368026064,0.05503338386987817,0.03717675932828889,28,0.05382550834273558,0.4488168469845103,0.03852173087621166,0.05269801097277265,0.13428071496704788,0.0781579380001603,0.09589704749916102,0.04847424472281836,17
SEG_c60cbfef2b_395,0.04690541655201322,0.5125900933661006,0.06501123232442045,0.053091523201066665,0.15015851236127603,0.04935821626849657,0.04771793373811805,0.035281950308542157,28,0.046061911372619585,0.479960782119448,0.04368015432338403,0.04554948784048539,0.16053928188954342,0.07660067075762342,0.05968861966983867,0.04205275090659939,17
SEG_c60cbfef2b_396,0.049938828319792156,0.5586586757217646,0.055849574358524896,0.05313497512399189,0.11841002689958499,0.042269292060454676,0.04748662877930225,0.034623518085956664,28,0.04409189627092854,0.48744802790529584,0.03906143316366958,0.048474409993594654,0.13524184297723904,0.07246909826062618,0.08341782802517834,0.041232366253921085,17
SEG_c60cbfef2b_397,0.031334845989974394,0.6075609717179791,0.05997683280718081,0.05681985527465379,0.09153528303170624,0.04454778645391923,0.039340753102293,0.034045586935602695,27,0.03072821396630577,0.6247929243625845,0.037600220808953186,0.04647719931084982,0.0968641461635944,0.05228617407141329,0.037738083003139404,0.03354705456007963,17
SEG_c60cbfef2b_398,0.04350406536633451,0.5227886409786637,0.062413307957542255,0.0673083427217537,0.12978545832116042,0.04979286028770068,0.050551776069765686,0.035994439923132844,27,0.03984306212395238,0.5054322147956833,0.04381529458034306,0.053970608455487165,0.11564741253446884,0.0739794785503107,0.0841548277077098,0.03868504027621104,15
SEG_c60cbfef2b_399,0.052036511082934514,0.47179957853558546,0.07660473549162751,0.06704124843600895,0.15469889026440342,0.05860393751608977,0.04192684711211831,0.03353536725999453,27,0.04277431702671143,0.4484403653822552,0.04740319926984225,0.06008242672213759,0.18562575214996166,0.08290856835695029,0.04583657517885932,0.04027569113800732,15
SEG_c60cbfef2b_400,0.054886091468680606,0.32968979282304645,0.09709026150211714,0.06797607418712218,0.23412269092777857,0.07260033002645945,0.06187959297087861,0.03939735941705626,27,0.052787875782889425,0.21276936896790105,0.06558915126877718,0.05158448608663792,0.22046126816779948,0.09002785297015156,0.2179033931559668,0.04464389792858408,15
SEG_c60cbfef2b_401,0.10421271231011782,0.31318993000333933,0.09569862138343813,0.12985252814667209,0.16154008652616023,0.0611723690420026,0.04918288101217445,0.04259535859511599,29,0.09157750269230933,0.24476600033231077,0.09616723945244955,0.0724370526137929,0.2612843979651538,0.07345806360125352,0.05363886133791545,0.06329542238456315,15
SEG_c60cbfef2b_402,0.07982215950072839,0.2869232511654279,0.08044970013566848,0.14393198823516778,0.23132112978609273,0.04901461440523894,0.048309497039923224,0.037446341003644565,29,0.0593919833131039,0.2368126363230821,0.07168496405849091,0.061339607160204104,0.35395126708257857,0.06510841077289138,0.06257936130158413,0.04582953322559405,15
SEG_c60cbfef2b_403,0.06558481289446846,0.11072252247363962,0.03188786402823952,0.0461232553239892,0.09622510479372834,0.04222815714909915,0.5221497566576315,0.04351946022744421,29,0.03752541361161723,0.048635544640968704,0.026459792871196743,0.03050350717466948,0.054096380559457855,0.04202291982277924,0.6887704490429016,0.03714457936205678,17
SEG_c60cbfef2b_404,0.05412114492064189,0.2850314319221456,0.08913050013759843,0.052121095933682166,0.3000506094227044,0.07443908008682573,0.06352150856717355,0.03973587709281405,29,0.05459763145925503,0.2047646109370843,0.055247469039263024,0.04082505241335618,0.3063001008461992,0.13634280756545755,0.11510573111567222,0.04740149206144744,17
SEG_c60cbfef2b_405,0.04884114379337457,0.19510929876708716,0.07743421258758111,0.0515421767551106,0.29116072149117245,0.12818726941211944,0.12611552729550504,0.0439921924442952,29,0.046325257685397886,0.07078359424498995,0.043627628205318805,0.03989165902719306,0.24094048319953357,0.13674146096365386,0.34331850387467855,0.043145266385765844,17
SEG_c60cbfef2b_406,0.05158234963722191,0.17229871106252506,0.045941747907815945,0.048926691826684916,0.154311909063025,0.06704934464214217,0.37804337174184527,0.04100893521607318,29,0.04486660129386444,0.06020288697941169,0.030399995438788276,0.033574771856661564,0.10864304360929387,0.060021691779686116,0.5887701626239151,0.03569186548913126,17
SEG_c60cbfef2b_407,0.0671126554461952,0.23024119518385996,0.08334028886986863,0.053044998421721584,0.2298906166890799,0.07080611363992055,0.17372119422960008,0.046257317372516225,29,0.0509189881165238,0.07473850806509208,0.044733042278794814,0.038129990978368736,0.25520946473468986,0.08400020211391421,0.3633656642827462,0.04571691668819958,17
SEG_c60cbfef2b_408,0.08049057750235154,0.35709564953741463,0.06388752609787791,0.051911292871284105,0.1941521753433303,0.05813528518369512,0.09591262471918956,0.04477461456845307,29,0.07040984130767912,0.27535030357560725,0.04330997799346181,0.0765375155076907,0.16413911333206482,0.09358294174070912,0.16696327616043424,0.047405106885721096,17
SEG_c60cbfef2b_409,0.0954756684995328,0.4000109363504439,0.08268860613039831,0.07974590310276884,0.13474523484887133,0.0552426386594532,0.05600556374987398,0.04414089844520516,31,0.10249600908420503,0.27692342721844254,0.08406730213472008,0.08498209581120185,0.11741023621221752,0.10288717751591404,0.09705245703746283,0.07429531529069822,18
SEG_c60cbfef2b_410,0.06945501987200701,0.3833633655030511,0.09566201573519714,0.07712753190400158,0.13762794720949534,0.06543612637078718,0.07265650237004548,0.046619449057512294,31,0.06931799582888179,0.25454128564991474,0.09326006486156001,0.0634263651143865,0.11087683004964341,0.10059988754895711,0.19593396708878277,0.06342122777787448,19
SEG_c60cbfef2b_411,0.046580858739192814,0.6660253257292056,0.04246061752791275,0.036984264135299934,0.06118304096596502,0.03269027107143406,0.043762658548482755,0.031282158039883656,33,0.05375662776462447,0.5018139990528202,0.03736215668957299,0.06094466274580323,0.06255560317753345,0.06393509153893584,0.12528532097896194,0.043860099642561406,18
SEG_c60cbfef2b_412,0.06314835460565654,0.5050939783608077,0.05535336901837555,0.047806524026852384,0.10631245991870729,0.05944511187718725,0.05855751220334435,0.046571101496725546,33,0.06226266513537118,0.348897992502257,0.06756210959750239,0.056809104848954725,0.10742956653109145,0.1048870148582135,0.1331532723223225,0.06159454800267721,19
SEG_c60cbfef2b_413,0.06632402598899129,0.5134189879909237,0.05215710417762624,0.04376975006460796,0.0845164286877986,0.04348354269739563,0.10118200835643773,0.03974645116121133,33,0.059680822967157626,0.43612049459121555,0.04920884378505154,0.05301944019380383,0.08336801383053312,0.06387349576778854,0.1478087410948669,0.04992129250805681,20
SEG_c60cbfef2b_414,0.07685755574731114,0.4479461373561131,0.05706635918622237,0.049941159895018676,0.08296528173845842,0.05318407119380143,0.13566868947852456,0.038774212168279025,32,0.07146830552632975,0.26498916040163567,0.04298787713546248,0.05086975444326728,0.09495435576721294,0.08159915843750826,0.2916322541741543,0.05133580363679634,18
SEG_c60cbfef2b_415,0.06638017265881799,0.4500960478433188,0.0620138126745515,0.04655786867486891,0.14061116335899676,0.05180442440970604,0.07564164144530078,0.04752310734038835,31,0.08290826325587387,0.38236535751085704,0.04279163772037301,0.0571945212675959,0.10306671077512905,0.07568584758048065,0.12141747016989045,0.06963829858562885,18
SEG_c60cbfef2b_416,0.06273285106543344,0.39397769435358276,0.04077341180759179,0.04581846631705188,0.07315576397220971,0.04217437746198428,0.24556647079431054,0.042458704477596025,29,0.05833236540619953,0.3188288267612314,0.03665166025937527,0.04918358221244163,0.08144552662419394,0.05707680830298167,0.2963399208353784,0.050391909707154535,18
SEG_c60cbfef2b_417,0.03685407293960452,0.6419247908947558,0.04933809087946057,0.0503965905151115,0.05116963571964357,0.041256032728900514,0.05470483752492912,0.03225319095743962,15,0.04121381022497757,0.5603847784690685,0.03950218811957563,0.07584456888099131,0.06280523934998573,0.0593071897319144,0.07724008063435493,0.03708977449454494,9
SEG_c60cbfef2b_418,0.054193965562929707,0.5890932854563475,0.05291975518354239,0.051772505838949316,0.0807637664811829,0.04039296780187541,0.05629366708871646,0.034356068874685425,15,0.06095406450490412,0.4258444322308956,0.042756453759442925,0.06845356211559768,0.10784336619485077,0.06747029813476162,0.13093962339668447,0.04450610522817597,9
SEG_c60cbfef2b_419,0.13370273090087068,0.12352000479467024,0.061961697793016454,0.0566778959825826,0.06020696696777566,0.10725102946162224,0.26764037668203505,0.1307033784269618,15,0.0879107587176781,0.054028317348784806,0.04052109168444434,0.04899133853853131,0.07732148406565444,0.06984972018712701,0.4991392327054666,0.07957855105782166,9
SEG_c60cbfef2b_420,0.0617302738522408,0.4920004551948795,0.05463392849552748,0.061699424963870916,0.14025313623834593,0.05058976083187107,0.04851473622329383,0.04208454753437691,14,0.10189367820206298,0.3685027869561543,0.048997065323030844,0.08372547092218685,0.13769253039270893,0.07759692719102734,0.06181851210486557,0.06491224674515936,9
SEG_c60cbfef2b_421,0.053149098413996405,0.5815973351735131,0.05654330710512023,0.08646738181110716,0.06423861264880583,0.04548505078463887,0.042061571254405176,0.034127650049433196,14,0.0693637702641929,0.536705265016669,0.04431142358300396,0.0953902323435769,0.07220136277122885,0.06355547782383922,0.038877872805883236,0.034997160858912475,9
SEG_c60cbfef2b_422,0.09031713843488923,0.3929819169423574,0.08760691192487234,0.06212206671761533,0.17542142664072116,0.060469267206716845,0.04670209538416713,0.03945708196548807,14,0.15135767605577588,0.33114109039664846,0.07591696112400766,0.10220395837329393,0.11303415093133148,0.07656014106897079,0.05156295176826291,0.04565984644712165,9
SEG_c60cbfef2b_423,0.05469062195426374,0.49350840985428207,0.0707356285240654,0.046094872226894505,0.12790922483573774,0.06364023731913203,0.06042478039133695,0.037888145378620744,14,0.07243940016079663,0.47919517159103775,0.0470096861712762,0.06646451055326968,0.08937310239570774,0.07804900654153818,0.07575447630121285,0.040724554763804384,9
SEG_c60cbfef2b_424,0.06837842276611933,0.37534595402398485,0.05166453701449481,0.04285846576618151,0.0835669410522454,0.05480966491751461,0.24399031637258523,0.04084337728935673,13,0.09173262920131127,0.35415585691399837,0.04033605286027663,0.04736681862248697,0.16582231926950664,0.08358242394955846,0.11893797508007091,0.052134978997672325,9
SEG_c60cbfef2b_425,0.056830494344983926,0.1652130213946369,0.03330688721489315,0.044490470843025924,0.05433906238531617,0.050421192679973054,0.5164902228118092,0.041749845112855795,13,0.055218043223095065,0.1314043039832121,0.029012885459690774,0.0480196898472774,0.07462372354283514,0.07152168448700004,0.5082325105268795,0.04552812008286676,10
SEG_c60cbfef2b_426,0.056941689196375725,0.6225295578038464,0.04357515941299214,0.04842183045385167,0.07104285185391418,0.03857097309053224,0.047668720256822186,0.03491464892082666,14,0.07869198742306703,0.4141760762717225,0.0389519101784875,0.06044110818984959,0.11871281369254948,0.07887162504335626,0.10581993679635417,0.05070053981199192,9
SEG_c60cbfef2b_427,0.07314681427863737,0.3789103208264957,0.05165268153382035,0.052625367840608735,0.05478093434865467,0.055171412959073976,0.24743025035549626,0.03847661729519948,15,0.09094041014193663,0.1264091721182673,0.04673818986600217,0.0522759673026446,0.07091686153052074,0.07435813677919088,0.4515022604495415,0.044319999412211604,9
SEG_c60cbfef2b_428,0.08681197984096331,0.39475351140523957,0.045563290416239174,0.05337285431436239,0.05090444126190283,0.05059989062376702,0.23409639954423675,0.03743735275064141,15,0.09862004573114659,0.19767440560186264,0.04828668143162424,0.053842312536942646,0.09298586073474815,0.08391589402125624,0.33784111056070876,0.04362486595781441,9
SEG_c60cbfef2b_429,0.0992499819816195,0.09081434814077552,0.06677469969919977,0.04937277679309558,0.07536982505764128,0.05220997422388011,0.480332501232624,0.04453044457598066,13,0.10255483593612623,0.06267071302550344,0.05135051493819517,0.04538689129269466,0.0666320575437007,0.055234891213834854,0.5267275440846928,0.050127166706638845,10
SEG_c60cbfef2b_430,0.2927499406436491,0.21907121693500534,0.07029448831784565,0.10131649159242197,0.06473357788116268,0.050867727074562705,0.10537647967331507,0.043536702939722484,13,0.213915590601615,0.13219260138710243,0.06075723320245742,0.0985169425051516,0.06405712263837743,0.07469354895516656,0.22116329103099328,0.0797845852919496,10
SEG_3783821264_000,0.05454216095216923,0.14502873293593782,0.04759419997298342,0.037757246389897525,0.08958404233607535,0.05779966574090604,0.48380477364577,0.04451062527493152,18,0.03465622330848605,0.03965109766771396,0.0400129456526767,0.03026225349077812,0.06665869016940586,0.05853415415622294,0.6527307867574005,0.03962608188605653,15
SEG_3783821264_001,0.07486974033745977,0.3224343144649273,0.07018236824585936,0.07616875375597142,0.1437134263762392,0.08379005478758715,0.13820834750604105,0.043411371346889466,18,0.04053289771247178,0.14414235630202502,0.06323834815374516,0.04658103061613079,0.20179965597150537,0.2097899362768751,0.21235569772722482,0.03870449243202949,15
SEG_3783821264_002,0.06197104800659687,0.41744604816712033,0.05949894134472643,0.05377995549864335,0.11323436893598361,0.05730672612981314,0.15730680506099334,0.042034489667823166,18,0.04680758840717877,0.19198369153869302,0.06481544893512574,0.046263449099989466,0.18804019385089094,0.1262831402989552,0.24705818337791313,0.04636331608120459,16
SEG_3783821264_003,0.06935443407776329,0.3833820292264478,0.061106898258718796,0.10733217988103531,0.09318209958211002,0.12441880045593995,0.05348283196520857,0.0626130592959543,18,0.045852575585461006,0.19786258484236896,0.05956719430105295,0.0732991950532708,0.15494791402306873,0.29744736970147084,0.055901936449047826,0.06481527776878256,16
SEG_3783821264_004,0.057310429814569505,0.44812977956212036,0.05723011959909729,0.15181855998673147,0.08707550963809194,0.06585099836547485,0.04570205020435487,0.040755948163041095,19,0.03682924798228599,0.4827037156311025,0.042316611040195524,0.06224913151975041,0.09143537688830222,0.14498717618027093,0.05089212747742959,0.040845222393937335,16
SEG_3783821264_005,0.07813008659375974,0.3334993125817094,0.0817916076307973,0.21615948650466565,0.09279959264587469,0.0663572037144779,0.04578608157238565,0.04314088455956573,20,0.04705481607771407,0.3340427776823232,0.10457040985952168,0.09194056541533567,0.10667266100062989,0.1747370090194566,0.04873609478370501,0.04425389870840053,16
SEG_3783821264_006,0.059664894203440504,0.3211482766997786,0.09111098165874584,0.20341430120259663,0.11287740629273825,0.07986276459504062,0.04468876023579819,0.04339381207962735,20,0.04363733503515295,0.2953921631146491,0.1629148182143511,0.07244888988386194,0.10516036054356775,0.17267725185061303,0.05988824635726185,0.0418684405818707,16
SEG_3783821264_007,0.04942541855218059,0.5724789697059814,0.058721624395380215,0.054244431355232166,0.08029953141003143,0.054851931251969736,0.05215283430187956,0.033944327429822695,22,0.03576690134986375,0.45083704468001645,0.048560642711191364,0.038498756621265784,0.10634186307344443,0.1530819423048972,0.07912104204968692,0.03878875933206963,16
SEG_7bfc8e797e_000,0.04634503413346193,0.14499509357658746,0.05105157394757728,0.039376529670784234,0.07271174098994689,0.04481796927369286,0.520178164440294,0.037598252124888334,19,0.032791694660166584,0.04071592996255136,0.0421659892871946,0.02819949251163799,0.06498085474222302,0.052728779226592276,0.6630939311529241,0.038737160112792386,16
SEG_7bfc8e797e_001,0.04967105080613643,0.34301691444011007,0.0987551392343282,0.08334428936555517,0.1982362523532492,0.07124624274758967,0.07648147861767948,0.039565468719289704,20,0.043513620926144844,0.129901148813317,0.11143281360900102,0.06691471120859019,0.2211307022681024,0.16365210009262696,0.16192860759612626,0.05455142381289102,16
SEG_7bfc8e797e_002,0.048980998690666515,0.19457886259978974,0.12842389420459502,0.0580911722841021,0.17500745356611688,0.06834499654104259,0.2505646151014614,0.03981505333695001,21,0.04185596501872379,0.12479525699447364,0.10162339093540072,0.04690517995689371,0.23032022759556214,0.09750889362892592,0.28108661541758106,0.03818096809078415,18
SEG_c1a28a5288_000,0.07927206073744367,0.2638249158581647,0.07343574916908088,0.24539819152828737,0.08089936267262182,0.08585110009164333,0.07371356996815079,0.04608728062773411,20,0.042540484887861246,0.37919797497381263,0.047876755835026326,0.07750695825303973,0.09780033373168573,0.14454711177186713,0.10893367702489269,0.050066526805239826,23
SEG_c1a28a5288_001,0.0705940006999299,0.3050606052847937,0.06933297264085223,0.22886220728888965,0.11468304123622007,0.0642759391035025,0.06461260566093888,0.03899186161848215,20,0.045205438322721954,0.416016433974328,0.04450112801086892,0.12075764615564132,0.08663949483677297,0.07332443950889751,0.12136903716316148,0.039697195576264915,20
SEG_c1a28a5288_002,0.054865871970720875,0.40533473086185184,0.07815472967922688,0.12409332242364496,0.1038374566168596,0.07067041685446523,0.0743268601076964,0.040670335548929876,20,0.038464827132268634,0.35618301131513685,0.05996478329201905,0.05191433082903864,0.12476422993446178,0.10955581091334819,0.16740981481479428,0.040163837290599094,22
SEG_c1a28a5288_003,0.06940625953631333,0.2917738081144097,0.07977886259502086,0.14358487215179663,0.11539970051962883,0.08225620773692542,0.1306486200917369,0.04205747878161045,20,0.03574513316733347,0.20146469590988486,0.0549582059095923,0.046262312740317696,0.11066406285356147,0.13271437737144887,0.3131344772990042,0.05427245283023553,21
SEG_c1a28a5288_004,0.052547446843415786,0.2161843813973694,0.04647083051968366,0.04815022110885295,0.13527929311654027,0.06526277223601937,0.36353542916924475,0.03850233000971807,20,0.03143975762642177,0.07976326863254506,0.04413917438189611,0.0371683578521047,0.08186846150365336,0.08962335881494761,0.559499698517764,0.03752928811744465,17
SEG_c1a28a5288_005,0.049499177986469405,0.23072447016423284,0.05361625047651335,0.0423177798009979,0.11171923955866638,0.06386244525918021,0.3712379747876324,0.03911297251022636,20,0.03688963395079842,0.05584083771548019,0.0659423031458606,0.035037527662571274,0.1348694440375643,0.10424718108424301,0.48555351395741514,0.04075160668425397,17
SEG_c1a28a5288_006,0.04164494981613154,0.07305967991616434,0.03489830660938214,0.03941809118080598,0.05257987374296555,0.03328739883145318,0.6619902385774856,0.032515898482121816,20,0.03580979209491611,0.04165359998104157,0.03500068795239784,0.031290511667427405,0.045048417801569915,0.03731954731269196,0.6951654076560051,0.041847614837028854,20
SEG_c1a28a5288_007,0.04922124046860184,0.1474524445634765,0.04025431687577477,0.04058851867428638,0.04893641437515298,0.04080364155248763,0.5409648031738595,0.049004627760841996,18,0.03145582638860621,0.05151456589145361,0.03766224689985583,0.031129245986764458,0.05722004404324318,0.056124695853974664,0.6642439411104486,0.0359872268296388,18
SEG_c1a28a5288_008,0.07099237660161005,0.4660368552152864,0.057616504930103056,0.037797087958703436,0.07012103442460872,0.04436170277245439,0.16546949688603899,0.04339349398222298,18,0.04040227037633707,0.14595416259628882,0.05565019415517003,0.038762357652571106,0.08234073544629975,0.08211615970712265,0.4744118095079296,0.039659710453816506,18
SEG_c1a28a5288_009,0.04670223998379472,0.34711196585498655,0.05355279452394312,0.04937370626741432,0.055904642537506856,0.04255412195602225,0.32095196826630235,0.03951405661984578,18,0.03742810930483616,0.14228433117610761,0.05547549496583927,0.044838123386188485,0.06442583785213243,0.06882885438927377,0.5107756115755854,0.03634450001409278,20
SEG_c1a28a5288_010,0.07519643848093273,0.41835635851543296,0.06868089929036,0.07261511562869717,0.08245133733253479,0.041698274598655924,0.11635200383388399,0.06901936160109969,18,0.049069267665394226,0.24951203970972882,0.12852375263867613,0.04052809817412008,0.12919439530949323,0.08715688115021643,0.23063208324422774,0.03986969229836877,20
SEG_c1a28a5288_011,0.12297807561838603,0.19981540482029572,0.10302509809147695,0.23830275391089198,0.14412921609090337,0.06512261337091206,0.04552272519367373,0.037423730687572605,18,0.07154501424954858,0.21134026234177242,0.13382680770810443,0.08830194111188613,0.14109751516405275,0.12604815333584382,0.1344610566022591,0.04526941095504118,17
SEG_c1a28a5288_012,0.06243043347241213,0.40913191418518746,0.06055785072979454,0.04952082391265336,0.09955806039750084,0.05345596102661455,0.17397169278630548,0.03758862986744353,20,0.045073805627628014,0.23155116559242264,0.07242156418010896,0.04464478241553639,0.13851366632795,0.12182636749804256,0.24794461009117913,0.050494688611511324,17
SEG_c1a28a5288_013,0.0464939511855706,0.21137627721853697,0.0366550648620782,0.0438398067221547,0.04826194682839112,0.040936173478929465,0.5035766016342677,0.033383099702545084,20,0.038663734561801624,0.055584004760943176,0.04160138201895613,0.03450767617310267,0.07982516356604806,0.06141662271271937,0.6151590445184263,0.03767323056952311,17
SEG_c1a28a5288_014,0.04985740010071402,0.0789024540097811,0.03634539152620933,0.03840574631467462,0.04011171195888892,0.0362744587706402,0.6439962374341961,0.03257776276172641,20,0.031133670879241366,0.04022059688445737,0.0334501252425371,0.030478883061633863,0.038058024328581276,0.040110877110323614,0.7232117869151645,0.03198667472055629,17
SEG_c1a28a5288_015,0.04212862131656608,0.13392936099907418,0.03489593677512701,0.038120901481599814,0.04718849426237764,0.038779421857875446,0.5907804302158236,0.037941436627845625,21,0.03296193402108833,0.05062286857604071,0.033329107174944826,0.03059852045299106,0.05037310197464785,0.04936384455494718,0.678807619783176,0.03895070997690487,17
SEG_c1a28a5288_016,0.05184085681640696,0.15920952075058115,0.17365382272379234,0.046160774373130514,0.17567090681940647,0.0926202648265686,0.21952221889929457,0.042494761226241344,20,0.042741633213137814,0.07445317620466299,0.09357238938922391,0.03925610684085957,0.191379462081172,0.13203757639228456,0.335020143458645,0.04945075804603652,17
SEG_c1a28a5288_017,0.07350333628998387,0.30158885332056734,0.10621416906297695,0.05205663413524098,0.24075073782526155,0.07443042981750038,0.06426933341050245,0.04811310537187303,18,0.039835939265940895,0.08121333552933481,0.11004588644945262,0.04281089301323791,0.37250465360771423,0.14416593228401228,0.11925059425690931,0.05189631826639896,17
SEG_f9f9b10fbf_000,0.04610236793937292,0.058860253517928736,0.03476342938383257,0.04025393594039311,0.1623907316963942,0.15758130693170258,0.37279495388958533,0.0881679446040738,21,0.04205142951872364,0.05459258944364316,0.03155709972683883,0.03267040590676093,0.0904696388070106,0.15757631398709518,0.48178962995309066,0.06894768964425733,22
