point_id,wet_ndvi_chan,wet_ndvi_ring,wet_mndwi,wet_water_frac,wet_nobs,dry_ndvi_chan,dry_ndvi_ring,dry_mndwi,dry_water_frac,dry_nobs,wet_ndvi_diff,dry_ndvi_diff,seg_id,chainage_m,can_type,prj_name,lon,lat
SEG_e2c7f2576b_007,0.5043810606002808,0.5030510822931925,-0.2230784296989441,0.1875,16,0.5277512073516846,0.3539068102836609,-0.4914367198944092,0.0,19,0.0013299783070882532,0.17384439706802368,SEG_e2c7f2576b,1550.1,Distributary,Pullambadi Canal,79.15158876261562,10.957849730887574
SEG_e2c7f2576b_008,0.6878123879432678,0.5896012385686239,-0.30347922444343567,0.0,16,0.5359960794448853,0.2884249190489451,-0.4361833930015564,0.0,17,0.09821114937464392,0.24757116039594013,SEG_e2c7f2576b,1756.8,Distributary,Pullambadi Canal,79.15120790383013,10.956064357539683
SEG_a341d173d1_000,0.7349029183387756,0.5418990055720011,-0.47208693623542786,0.0,16,0.5018988251686096,0.4061927894751231,-0.5524021983146667,0.0,16,0.19300391276677453,0.09570603569348651,SEG_a341d173d1,17.0,Main Canal,Pullambadi Canal,79.16738780491431,10.969022183407487
SEG_bb499c3137_000,0.7345331907272339,0.6725412607192993,-0.4237918257713318,0.0,15,0.33829137682914734,0.41606231530507404,-0.5642845630645752,0.0,16,0.06199193000793457,-0.0777709384759267,SEG_bb499c3137,109.3,Distributary,Pullambadi Canal,79.16712222922304,10.968068843518234
SEG_bb499c3137_001,0.5717307329177856,0.554107129573822,-0.42987796664237976,0.0,16,0.5534182190895081,0.5208743810653687,-0.508963942527771,0.0,17,0.017623603343963623,0.032543838024139404,SEG_bb499c3137,327.8,Distributary,Pullambadi Canal,79.16654017277945,10.9663853574402
SEG_bb499c3137_002,0.6648473143577576,0.6277051369349161,-0.39333978295326233,0.0,16,0.39293980598449707,0.5263891518115997,-0.4700910151004791,0.0,15,0.03714217742284143,-0.13344934582710266,SEG_bb499c3137,546.3,Distributary,Pullambadi Canal,79.16736274126232,10.964689151351912
SEG_bb499c3137_003,0.7445900440216064,0.552863359451294,-0.3733316659927368,0.0,16,0.6605450510978699,0.34811823566754657,-0.5355450510978699,0.0,15,0.1917266845703125,0.3124268154303233,SEG_bb499c3137,764.8,Distributary,Pullambadi Canal,79.16881472934567,10.964108695477899
SEG_bb499c3137_004,0.5352868437767029,0.4702691435813904,-0.26895901560783386,0.12121212121212122,33,0.36143800616264343,0.3499142527580261,-0.44879350066185,0.0,32,0.0650177001953125,0.01152375340461731,SEG_bb499c3137,983.3,Distributary,Pullambadi Canal,79.17056645129577,10.963537693033134
SEG_bb499c3137_005,0.5380645394325256,0.5480645100275675,-0.2963855564594269,0.0,31,0.34088900685310364,0.3194176256656647,-0.5065931677818298,0.0,34,-0.009999970595041874,0.021471381187438965,SEG_bb499c3137,1201.8,Distributary,Pullambadi Canal,79.1708698017687,10.961675180017696
SEG_553e709888_000,0.7769598364830017,0.6070612470308939,-0.40727171301841736,0.0,16,0.47900640964508057,0.4700307250022888,-0.5023210048675537,0.0,18,0.16989858945210778,0.008975684642791748,SEG_553e709888,101.4,Main Canal,Pullambadi Canal,79.16840961323354,10.969377671982656
SEG_553e709888_001,0.777546226978302,0.5386318961779276,-0.5212489366531372,0.0,31,0.4352278411388397,0.37791523337364197,-0.5233192443847656,0.0,34,0.23891433080037439,0.057312607765197754,SEG_553e709888,304.3,Main Canal,Pullambadi Canal,79.16974969128668,10.97050640720099
SEG_553e709888_002,0.5539419054985046,0.4884938995043437,-0.521143913269043,0.0,35,0.43785104155540466,0.4123667776584625,-0.536870002746582,0.0,31,0.06544800599416095,0.02548426389694214,SEG_553e709888,507.1,Main Canal,Pullambadi Canal,79.17046639916573,10.972197808530305
SEG_553e709888_003,0.46293553709983826,0.4578814109166463,-0.4579850435256958,0.0,32,0.40066444873809814,0.36821455756823224,-0.49274778366088867,0.0,29,0.005054126183191954,0.03244989116986591,SEG_553e709888,710.0,Main Canal,Pullambadi Canal,79.17133409911271,10.973809785404196
SEG_38c45a3231_000,0.348507821559906,0.5284635821978251,-0.48454001545906067,0.0,16,0.25069695711135864,0.27025188008944195,-0.5198383927345276,0.0,16,-0.17995576063791907,-0.01955492297808331,SEG_38c45a3231,118.0,Distributary,Pullambadi Canal,79.16783160732517,10.968051012635847
SEG_38c45a3231_001,0.5708333253860474,0.615382730960846,-0.3469387888908386,0.0,17,0.3443458080291748,0.3442220091819763,-0.5265927314758301,0.0,14,-0.044549405574798584,0.00012379884719848633,SEG_38c45a3231,353.9,Distributary,Pullambadi Canal,79.16929533730624,10.966532309370086
SEG_38c45a3231_002,0.4358365833759308,0.4586673676967621,-0.24837316572666168,0.03125,32,0.2718649208545685,0.2598625421524048,-0.4287501871585846,0.0,31,-0.0228307843208313,0.012002378702163696,SEG_38c45a3231,589.9,Distributary,Pullambadi Canal,79.17092160972062,10.96534388342802
SEG_38c45a3231_003,0.4700544476509094,0.5052206118901571,-0.34534063935279846,0.09090909090909091,33,0.2923324406147003,0.3035660485426585,-0.4566248059272766,0.0,32,-0.03516616423924768,-0.011233607927958189,SEG_38c45a3231,825.9,Distributary,Pullambadi Canal,79.17168698619966,10.963838438031587
SEG_38c45a3231_004,0.5911225080490112,0.5741419792175293,-0.30958232283592224,0.12121212121212122,33,0.34012457728385925,0.38257525364557904,-0.45461753010749817,0.0,34,0.016980528831481934,-0.042450676361719786,SEG_38c45a3231,1061.8,Distributary,Pullambadi Canal,79.17191584771113,10.961718352552285
SEG_f532fd3bc8_000,0.4937068521976471,0.4683065911134084,-0.5260183215141296,0.0,32,0.35612931847572327,0.33654581507047016,-0.5125024318695068,0.0,27,0.025400261084238707,0.01958350340525311,SEG_f532fd3bc8,110.1,Main Canal,Pullambadi Canal,79.17315674697292,10.974322823001573
SEG_f532fd3bc8_001,0.6571988463401794,0.5439956188201904,-0.5095406174659729,0.0,33,0.5492644906044006,0.44005991021792096,-0.5570796728134155,0.0,31,0.11320322751998901,0.10920458038647968,SEG_f532fd3bc8,330.2,Main Canal,Pullambadi Canal,79.1751420649538,10.97465818377594
SEG_f532fd3bc8_002,0.5640712976455688,0.6694528460502625,-0.39522889256477356,0.0,37,0.3263445794582367,0.45150672396024066,-0.45750001072883606,0.0,31,-0.1053815484046936,-0.12516214450200397,SEG_f532fd3bc8,550.4,Main Canal,Pullambadi Canal,79.17681651564345,10.975580733549192
SEG_f532fd3bc8_003,0.6000000238418579,0.4951746463775635,-0.4782310724258423,0.0,35,0.5781812071800232,0.49132216970125836,-0.5308306813240051,0.0,30,0.10482537746429443,0.08685903747876483,SEG_f532fd3bc8,770.6,Main Canal,Pullambadi Canal,79.17810525259189,10.977110133441379
SEG_f532fd3bc8_004,0.5345327854156494,0.4894009033838908,-0.49426794052124023,0.0,37,0.4378539025783539,0.30067338546117145,-0.5292014479637146,0.0,30,0.04513188203175861,0.13718051711718243,SEG_f532fd3bc8,990.7,Main Canal,Pullambadi Canal,79.1794065432456,10.978629172082405
SEG_f532fd3bc8_005,0.730810284614563,0.5224867661794027,-0.5123096704483032,0.0,36,0.6631827354431152,0.42427430550257367,-0.5662063360214233,0.0,28,0.20832351843516028,0.23890842994054157,SEG_f532fd3bc8,1210.9,Main Canal,Pullambadi Canal,79.1809208037136,10.979879590568334
SEG_f532fd3bc8_006,0.6004322171211243,0.5117203791936239,-0.4364524185657501,0.0,36,0.4189521372318268,0.32049087683359784,-0.48677244782447815,0.0,28,0.08871183792750037,0.09846126039822894,SEG_f532fd3bc8,1431.0,Main Canal,Pullambadi Canal,79.18271886724564,10.980776228477039
SEG_f532fd3bc8_007,0.7669256329536438,0.6584683259328207,-0.3876500725746155,0.02857142857142857,35,0.6455745100975037,0.5775448679924011,-0.52140212059021,0.0,28,0.10845730702082312,0.06802964210510254,SEG_f532fd3bc8,1651.2,Main Canal,Pullambadi Canal,79.18468221179587,10.981139193200608
SEG_84f4e00ee8_000,0.3569563031196594,0.46045824885368347,-0.41766244173049927,0.0,32,0.23833127319812775,0.34048256278038025,-0.44072696566581726,0.0,27,-0.10350194573402405,-0.1021512895822525,SEG_84f4e00ee8,25.4,Distributary,Pullambadi Canal,79.17213001700104,10.973922292193533
SEG_085d4b48a7_000,0.6338001489639282,0.570712943871816,-0.51338130235672,0.0,32,0.5598849058151245,0.46088780959447223,-0.5328620076179504,0.0,25,0.06308720509211219,0.09899709622065228,SEG_085d4b48a7,106.9,Distributary,Pullambadi Canal,79.17232956751144,10.972757532085643
SEG_085d4b48a7_001,0.5120176672935486,0.6202357411384583,-0.382943332195282,0.0,32,0.36537662148475647,0.4469287097454071,-0.4595707058906555,0.0,31,-0.10821807384490967,-0.08155208826065063,SEG_085d4b48a7,320.8,Distributary,Pullambadi Canal,79.17325322917337,10.971140285107609
SEG_085d4b48a7_002,0.5331345796585083,0.5214934150377909,-0.37783753871917725,0.0,36,0.25236332416534424,0.27246609330177307,-0.48209765553474426,0.0,29,0.011641164620717404,-0.020102769136428833,SEG_085d4b48a7,534.7,Distributary,Pullambadi Canal,79.17436984971786,10.969592397046636
SEG_085d4b48a7_003,0.42293334007263184,0.42371873060862225,-0.36300691962242126,0.0,33,0.3128563463687897,0.34604912996292114,-0.43280816078186035,0.0,33,-0.0007853905359904156,-0.03319278359413147,SEG_085d4b48a7,748.6,Distributary,Pullambadi Canal,79.17548805179366,10.968013834772282
SEG_085d4b48a7_004,0.6442553400993347,0.6971851388613383,-0.3035801947116852,0.21212121212121213,33,0.3894270658493042,0.39362109700838727,-0.4595620036125183,0.0,33,-0.052929798762003544,-0.004194031159083067,SEG_085d4b48a7,962.5,Distributary,Pullambadi Canal,79.17611722744819,10.966251497959453
SEG_085d4b48a7_005,0.695042073726654,0.6860034267107645,-0.35822221636772156,0.030303030303030304,33,0.4476301968097687,0.4190917909145355,-0.4836505651473999,0.0,33,0.009038647015889523,0.028538405895233154,SEG_085d4b48a7,1176.3,Distributary,Pullambadi Canal,79.17636331931678,10.964334217483104
SEG_085d4b48a7_006,0.6982687711715698,0.6919971704483032,-0.3327370285987854,0.09090909090909091,33,0.38446134328842163,0.3681500355402629,-0.4318133294582367,0.0,33,0.0062716007232666016,0.016311307748158754,SEG_085d4b48a7,1390.2,Distributary,Pullambadi Canal,79.17690919831388,10.96248654655834
SEG_085d4b48a7_007,0.7919952869415283,0.6295389533042908,-0.4794738292694092,0.0,32,0.3278951048851013,0.3356391290823619,-0.4382801651954651,0.0,34,0.16245633363723755,-0.007744024197260557,SEG_085d4b48a7,1604.1,Distributary,Pullambadi Canal,79.1770724126977,10.96058540241578
SEG_db1aa2c849_000,0.4823873043060303,0.4466961622238159,-0.37058424949645996,0.0,32,0.2935420870780945,0.26077765226364136,-0.5104926228523254,0.0,27,0.035691142082214355,0.032764434814453125,SEG_db1aa2c849,110.3,Minor,Pullambadi Canal,79.17308922243363,10.973493586680659
SEG_db1aa2c849_001,0.4222937822341919,0.3141040503978729,-0.4530830979347229,0.0,32,0.43112701177597046,0.31432467699050903,-0.5135683417320251,0.0,29,0.10818973183631897,0.11680233478546143,SEG_db1aa2c849,330.9,Minor,Pullambadi Canal,79.17506945223022,10.97329160241259
SEG_db1aa2c849_002,0.7188498377799988,0.6448716719945272,-0.42931482195854187,0.030303030303030304,33,0.5730738639831543,0.44894452889760333,-0.45769450068473816,0.0,32,0.07397816578547156,0.12412933508555096,SEG_db1aa2c849,551.5,Minor,Pullambadi Canal,79.17707188827549,10.973150474746095
SEG_db1aa2c849_003,0.7492833137512207,0.5895620187123617,-0.5057388544082642,0.0,35,0.6046350598335266,0.5043476621309916,-0.5401865839958191,0.0,30,0.159721295038859,0.10028739770253503,SEG_db1aa2c849,772.0,Minor,Pullambadi Canal,79.17908801454367,10.973108593400564
SEG_353f0ceeb7_000,0.7551115155220032,0.7654231985410055,-0.48643067479133606,0.047619047619047616,42,0.658653736114502,0.6894487937291464,-0.5243180990219116,0.0,40,-0.010311683019002316,-0.030795057614644405,SEG_353f0ceeb7,100.7,Distributary,Kattalai,78.69874593169841,10.738867437907784
SEG_353f0ceeb7_001,0.688463568687439,0.6304536660512289,-0.41294530034065247,0.0,37,0.542921781539917,0.46437719464302063,-0.42398062348365784,0.0,44,0.05800990263621009,0.07854458689689636,SEG_353f0ceeb7,302.0,Distributary,Kattalai,78.70001979043704,10.739919446648681
SEG_353f0ceeb7_002,0.4411073625087738,0.5707972447077433,-0.4478822946548462,0.0,38,0.33933398127555847,0.4092329839865367,-0.4798453748226166,0.0,44,-0.12968988219896949,-0.06989900271097821,SEG_353f0ceeb7,503.3,Distributary,Kattalai,78.70181891480479,10.740299589653409
SEG_353f0ceeb7_003,0.6432396769523621,0.5783400336901346,-0.4589824378490448,0.0,38,0.4590567648410797,0.34395461281140643,-0.4746236503124237,0.0,44,0.06489964326222741,0.11510215202967328,SEG_353f0ceeb7,704.6,Distributary,Kattalai,78.70348770023035,10.741012132982844
SEG_353f0ceeb7_004,0.6739623546600342,0.6246265371640524,-0.4300929605960846,0.0,38,0.5692090392112732,0.4909835656483968,-0.4888293147087097,0.0,47,0.049335817495981815,0.0782254735628764,SEG_353f0ceeb7,905.9,Distributary,Kattalai,78.70466708144804,10.74230836142828
SEG_353f0ceeb7_005,0.7118245959281921,0.6186026136080424,-0.483981192111969,0.02702702702702703,37,0.6771422028541565,0.5393027464548746,-0.45720213651657104,0.0,48,0.09322198232014978,0.13783945639928186,SEG_353f0ceeb7,1107.2,Distributary,Kattalai,78.70538337638385,10.743984019454643
SEG_353f0ceeb7_006,0.7929539084434509,0.6782518029212952,-0.5055131316184998,0.018867924528301886,53,0.7271971106529236,0.5878093441327413,-0.5031004548072815,0.0,65,0.11470210552215576,0.13938776652018225,SEG_353f0ceeb7,1308.5,Distributary,Kattalai,78.70606609027992,10.74567339264701
SEG_353f0ceeb7_007,0.6861289143562317,0.527400533358256,-0.5293118357658386,0.03636363636363636,55,0.5662254691123962,0.4683101574579875,-0.5153711438179016,0.0,68,0.1587283809979757,0.09791531165440875,SEG_353f0ceeb7,1509.8,Distributary,Kattalai,78.7067496456898,10.747362435164604
SEG_353f0ceeb7_008,0.6284475922584534,0.5198296507199606,-0.4902636706829071,0.0,52,0.5361492037773132,0.4558033049106598,-0.48577526211738586,0.0,65,0.1086179415384928,0.08034589886665344,SEG_353f0ceeb7,1711.1,Distributary,Kattalai,78.70765438338287,10.748931037161286
SEG_353f0ceeb7_009,0.7554729580879211,0.5619321266810099,-0.5021141767501831,0.038461538461538464,52,0.6333950161933899,0.46666765213012695,-0.475810170173645,0.0,62,0.19354083140691125,0.16672736406326294,SEG_353f0ceeb7,1912.5,Distributary,Kattalai,78.70889192258673,10.75027723279605
SEG_353f0ceeb7_010,0.6403137445449829,0.5140166083971659,-0.5021890997886658,0.057692307692307696,52,0.5334726572036743,0.3780120313167572,-0.49837684631347656,0.0,66,0.126297136147817,0.15546062588691711,SEG_353f0ceeb7,2113.8,Distributary,Kattalai,78.71016552716448,10.75156418109864
SEG_353f0ceeb7_011,0.6513413786888123,0.6013901631037394,-0.4274710714817047,0.0,58,0.4757041037082672,0.5596923530101776,-0.43706563115119934,0.0,63,0.04995121558507287,-0.0839882493019104,SEG_353f0ceeb7,2315.1,Distributary,Kattalai,78.71175507161165,10.752480220123177
SEG_353f0ceeb7_012,0.7287707328796387,0.6174701253573099,-0.4404708445072174,0.0,58,0.5143237709999084,0.5713832974433899,-0.4358407258987427,0.0,60,0.11130060752232873,-0.057059526443481445,SEG_353f0ceeb7,2516.4,Distributary,Kattalai,78.71333912152224,10.753405585175638
SEG_353f0ceeb7_013,0.5880007743835449,0.4855429430802663,-0.44281062483787537,0.0,58,0.4090914726257324,0.41887833674748737,-0.4832860827445984,0.0,60,0.10245783130327862,-0.009786864121754946,SEG_353f0ceeb7,2717.7,Distributary,Kattalai,78.71487604026179,10.754404373232564
SEG_353f0ceeb7_014,0.7057356834411621,0.3756060202916463,-0.4736081063747406,0.0,61,0.6401078701019287,0.3301948606967926,-0.4988439381122589,0.0,57,0.3301296631495158,0.3099130094051361,SEG_353f0ceeb7,2919.0,Distributary,Kattalai,78.71639694185352,10.75542812162501
SEG_353f0ceeb7_015,0.7107630968093872,0.6369226972262064,-0.5146270990371704,0.0,55,0.5174435377120972,0.42853004733721417,-0.48032346367836,0.0,66,0.07384039958318078,0.088913490374883,SEG_353f0ceeb7,3120.3,Distributary,Kattalai,78.71777099906824,10.756625916291263
SEG_353f0ceeb7_016,0.6861154437065125,0.506044864654541,-0.5423917174339294,0.0,57,0.5058823823928833,0.3024755120277405,-0.5351089835166931,0.0,57,0.18007057905197144,0.20340687036514282,SEG_353f0ceeb7,3321.6,Distributary,Kattalai,78.7190485838034,10.757934910924188
SEG_353f0ceeb7_017,0.3094041347503662,0.237201193968455,-0.5660170912742615,0.0,74,0.27199846506118774,0.18752715984980264,-0.5506189465522766,0.0,88,0.07220294078191122,0.0844713052113851,SEG_353f0ceeb7,3522.9,Distributary,Kattalai,78.71979595371043,10.759582604374867
SEG_353f0ceeb7_018,0.3460381031036377,0.3986362914244334,-0.4942513108253479,0.0,77,0.24647973477840424,0.2585088610649109,-0.5095624327659607,0.0,94,-0.052598188320795713,-0.012029126286506653,SEG_353f0ceeb7,3724.3,Distributary,Kattalai,78.72047334837086,10.761274101001543
SEG_353f0ceeb7_019,0.49739933013916016,0.4025598963101705,-0.4890708327293396,0.0,77,0.4234800636768341,0.298346350590388,-0.5320143699645996,0.0,92,0.09483943382898968,0.1251337130864461,SEG_353f0ceeb7,3925.6,Distributary,Kattalai,78.72149694980105,10.762612063080429
SEG_353f0ceeb7_020,0.2788768410682678,0.4082422951857249,-0.49894455075263977,0.0,77,0.18478751182556152,0.23809250195821127,-0.518979549407959,0.0,96,-0.1293654541174571,-0.05330499013264975,SEG_353f0ceeb7,4126.9,Distributary,Kattalai,78.72322789127675,10.763228835902483
SEG_c60cbfef2b_000,0.609350860118866,0.695314089457194,-0.4365345239639282,0.0,42,0.528725266456604,0.5504636764526367,-0.491791307926178,0.0,42,-0.085963229338328,-0.021738409996032715,SEG_c60cbfef2b,100.2,Main Canal,Kattalai,78.69754202303696,10.738495956844421
SEG_c60cbfef2b_001,0.5246504545211792,0.5989528099695841,-0.4041880667209625,0.0,39,0.33281248807907104,0.3843648334344228,-0.4441598355770111,0.0,43,-0.07430235544840491,-0.05155234535535175,SEG_c60cbfef2b,300.5,Main Canal,Kattalai,78.69611158958938,10.738447270111818
SEG_c60cbfef2b_002,0.6290126442909241,0.5263964533805847,-0.41243812441825867,0.0,38,0.4815111458301544,0.3448573251565297,-0.4778006374835968,0.0,44,0.10261619091033936,0.1366538206736247,SEG_c60cbfef2b,500.8,Main Canal,Kattalai,78.69465380782894,10.739542202688678
SEG_c60cbfef2b_003,0.6166137456893921,0.6024333834648132,-0.44125860929489136,0.0,38,0.436421275138855,0.4606503446896871,-0.44868531823158264,0.0,41,0.014180362224578857,-0.024229069550832094,SEG_c60cbfef2b,701.1,Main Canal,Kattalai,78.69307341635161,10.740431321450975
SEG_c60cbfef2b_004,0.6201616525650024,0.4460423986117045,-0.36960935592651367,0.0,40,0.425595223903656,0.33862394094467163,-0.41087964177131653,0.0,43,0.17411925395329791,0.08697128295898438,SEG_c60cbfef2b,901.4,Main Canal,Kattalai,78.69135570299798,10.74105663891556
SEG_c60cbfef2b_005,0.5664845108985901,0.5091602404912313,-0.4714946150779724,0.0,43,0.421231210231781,0.38104111949602765,-0.4669223427772522,0.0,43,0.05732427040735877,0.04019009073575336,SEG_c60cbfef2b,1101.7,Main Canal,Kattalai,78.68962271403423,10.741640024984985
SEG_c60cbfef2b_006,0.6443267464637756,0.6348404486974081,-0.506006121635437,0.0,42,0.4782709777355194,0.45739888151486713,-0.5176491141319275,0.0,40,0.009486297766367557,0.02087209622065228,SEG_c60cbfef2b,1302.1,Main Canal,Kattalai,78.68790434835739,10.742263840799236
SEG_c60cbfef2b_007,0.6870926022529602,0.4780773123105367,-0.48969441652297974,0.0,44,0.5315786600112915,0.3663833936055501,-0.5492178201675415,0.0,40,0.20901528994242352,0.1651952664057414,SEG_c60cbfef2b,1502.4,Main Canal,Kattalai,78.68611864726466,10.742288444299943
SEG_c60cbfef2b_008,0.597317099571228,0.5559476017951965,-0.4431740343570709,0.0,44,0.49139848351478577,0.4427594343821208,-0.46657589077949524,0.0,42,0.041369497776031494,0.04863904913266498,SEG_c60cbfef2b,1702.7,Main Canal,Kattalai,78.68459510817718,10.74135914417096
SEG_c60cbfef2b_009,0.7317538261413574,0.6517595450083414,-0.46091291308403015,0.022727272727272728,44,0.609636664390564,0.5263994336128235,-0.5117989182472229,0.0,44,0.07999428113301599,0.08323723077774048,SEG_c60cbfef2b,1903.0,Main Canal,Kattalai,78.68334735247849,10.740036445125254
SEG_c60cbfef2b_010,0.44970080256462097,0.5309957464536031,-0.4099583923816681,0.0,44,0.379648894071579,0.4395091235637665,-0.4299241602420807,0.0,42,-0.08129494388898217,-0.0598602294921875,SEG_c60cbfef2b,2103.3,Main Canal,Kattalai,78.68222813605382,10.738630982029969
SEG_c60cbfef2b_011,0.6486161351203918,0.6660516063372294,-0.4292212724685669,0.021739130434782608,46,0.49383729696273804,0.5347220301628113,-0.5358209013938904,0.0,43,-0.017435471216837528,-0.04088473320007324,SEG_c60cbfef2b,2303.7,Main Canal,Kattalai,78.68086506836008,10.737459752131297
SEG_c60cbfef2b_012,0.6148607730865479,0.474680761496226,-0.3950434923171997,0.043478260869565216,46,0.4161113202571869,0.3621707459290822,-0.5006486177444458,0.043478260869565216,46,0.14018001159032184,0.05394057432810467,SEG_c60cbfef2b,2504.0,Main Canal,Kattalai,78.67949635835141,10.736261574247946
SEG_c60cbfef2b_013,0.5415688157081604,0.4216556151707967,-0.4198872447013855,0.021739130434782608,46,0.3839053809642792,0.286033829053243,-0.44076526165008545,0.0,45,0.1199132005373637,0.09787155191103619,SEG_c60cbfef2b,2704.3,Main Canal,Kattalai,78.67821656414652,10.7349672386278
SEG_c60cbfef2b_014,0.47530779242515564,0.5132575631141663,-0.4027077257633209,0.0,40,0.3332229554653168,0.3595128059387207,-0.4223059117794037,0.0,44,-0.03794977068901062,-0.02628985047340393,SEG_c60cbfef2b,2904.6,Main Canal,Kattalai,78.6769602935816,10.733650586168203
SEG_c60cbfef2b_015,0.5339652299880981,0.5822090109189352,-0.37546467781066895,0.0,41,0.3507193624973297,0.4523044129212697,-0.4295237362384796,0.0,44,-0.04824378093083703,-0.10158505042394,SEG_c60cbfef2b,3104.9,Main Canal,Kattalai,78.67569066968552,10.732346540090132
SEG_c60cbfef2b_016,0.4243542551994324,0.47499189774195355,-0.3955696225166321,0.0,45,0.2953992187976837,0.36436132589975995,-0.44193071126937866,0.0,44,-0.05063764254252118,-0.06896210710207623,SEG_c60cbfef2b,3305.2,Main Canal,Kattalai,78.67555405679796,10.730770968682267
SEG_c60cbfef2b_017,0.38413143157958984,0.3828808168570201,-0.42762941122055054,0.0,43,0.29262760281562805,0.23743587732315063,-0.4918103516101837,0.0,46,0.001250614722569765,0.05519172549247742,SEG_c60cbfef2b,3505.6,Main Canal,Kattalai,78.67626563678388,10.729103151249046
SEG_c60cbfef2b_018,0.4680604040622711,0.45631229877471924,-0.42893561720848083,0.0,41,0.29174521565437317,0.3332767089207967,-0.42271775007247925,0.0,46,0.01174810528755188,-0.041531493266423525,SEG_c60cbfef2b,3705.9,Main Canal,Kattalai,78.67689984615372,10.727405012216012
SEG_c60cbfef2b_019,0.45772650837898254,0.5961738626162211,-0.3493989408016205,0.0,42,0.34475281834602356,0.455971638361613,-0.4355400800704956,0.0,45,-0.13844735423723853,-0.11121882001558941,SEG_c60cbfef2b,3906.2,Main Canal,Kattalai,78.67757191395985,10.725721166886897
SEG_c60cbfef2b_020,0.45267072319984436,0.5850607554117838,-0.3772011697292328,0.0,40,0.2688254117965698,0.40479159355163574,-0.4099824130535126,0.0,46,-0.13239003221193946,-0.13596618175506592,SEG_c60cbfef2b,4106.5,Main Canal,Kattalai,78.67830040735434,10.724060825742644
SEG_c60cbfef2b_021,0.4647221267223358,0.542882889509201,-0.4285714328289032,0.0,39,0.29965201020240784,0.3407353460788727,-0.47123491764068604,0.0,44,-0.07816076278686523,-0.041083335876464844,SEG_c60cbfef2b,4306.8,Main Canal,Kattalai,78.67899733796489,10.722386894698916
SEG_c60cbfef2b_022,0.48626843094825745,0.5913238326708475,-0.4021161198616028,0.0,42,0.3542949855327606,0.3998306492964427,-0.4765446186065674,0.0,43,-0.10505540172259009,-0.045535663763682066,SEG_c60cbfef2b,4507.2,Main Canal,Kattalai,78.67969908932376,10.72071495430308
SEG_c60cbfef2b_023,0.4969954490661621,0.6246171991030375,-0.37443336844444275,0.023809523809523808,42,0.5040643215179443,0.5245893001556396,-0.4892527163028717,0.0,42,-0.12762175003687537,-0.020524978637695312,SEG_c60cbfef2b,4707.5,Main Canal,Kattalai,78.68042045953254,10.719051311846323
SEG_c60cbfef2b_024,0.5696470141410828,0.5560317834218343,-0.39694666862487793,0.0,38,0.5236932039260864,0.4017033874988556,-0.4730369746685028,0.0,42,0.013615230719248417,0.12198981642723083,SEG_c60cbfef2b,4907.8,Main Canal,Kattalai,78.68090736967174,10.717335472400467
SEG_c60cbfef2b_025,0.347891241312027,0.5558206538359324,-0.31642526388168335,0.0,38,0.28245267271995544,0.44457530975341797,-0.4275120794773102,0.0,42,-0.2079294125239054,-0.16212263703346252,SEG_c60cbfef2b,5108.1,Main Canal,Kattalai,78.68094031507637,10.7155403886765
SEG_c60cbfef2b_026,0.3764212429523468,0.5724505583445231,-0.3214151859283447,0.0,40,0.3838830888271332,0.46292243401209515,-0.4687809348106384,0.0,44,-0.19602931539217627,-0.07903934518496197,SEG_c60cbfef2b,5308.4,Main Canal,Kattalai,78.68070503518744,10.713745210896834
SEG_c60cbfef2b_027,0.45203110575675964,0.5254085262616476,-0.367441862821579,0.024390243902439025,41,0.3714750409126282,0.3684291938940684,-0.4283027946949005,0.0,42,-0.07337742050488794,0.0030458470185597553,SEG_c60cbfef2b,5508.7,Main Canal,Kattalai,78.67923817234305,10.712747430407662
SEG_c60cbfef2b_028,0.4518918991088867,0.5190556248029073,-0.3428102731704712,0.04878048780487805,41,0.35653069615364075,0.3657070795694987,-0.45638206601142883,0.0,44,-0.06716372569402063,-0.00917638341585797,SEG_c60cbfef2b,5709.1,Main Canal,Kattalai,78.67781866993182,10.711605275108345
SEG_c60cbfef2b_029,0.3875502049922943,0.4711457888285319,-0.18131868541240692,0.024390243902439025,41,0.31943780183792114,0.39733076095581055,-0.40896329283714294,0.0,42,-0.08359558383623761,-0.0778929591178894,SEG_c60cbfef2b,5909.4,Main Canal,Kattalai,78.67643681291584,10.710418228176737
SEG_c60cbfef2b_030,0.5975136160850525,0.554468015829722,-0.4397905766963959,0.0,41,0.47520020604133606,0.4125083287556966,-0.5084778666496277,0.0,44,0.04304560025533044,0.06269187728563946,SEG_c60cbfef2b,6109.7,Main Canal,Kattalai,78.67503237498683,10.709257340998784
SEG_c60cbfef2b_031,0.5656933188438416,0.504713753859202,-0.4677119851112366,0.0,42,0.4563862979412079,0.3930177390575409,-0.5117266178131104,0.0,45,0.06097956498463952,0.06336855888366699,SEG_c60cbfef2b,6310.0,Main Canal,Kattalai,78.67339945017818,10.708861476933118
SEG_c60cbfef2b_032,0.42243432998657227,0.5170987149079641,-0.3654104471206665,0.0,42,0.32631054520606995,0.3563095033168793,-0.4253495931625366,0.0,44,-0.09466438492139184,-0.029998958110809326,SEG_c60cbfef2b,6510.3,Main Canal,Kattalai,78.67160946884093,10.709239898200513
